2541000 5868000 -52.605827331543
2542000 5868000 -53.936374664307
2543000 5868000 -55.029335021973
2544000 5868000 -56.380973815918
2545000 5868000 -58.124389648438
2546000 5868000 -60.271457672119
2547000 5868000 -62.987552642822
2548000 5868000 -65.950477600098
2549000 5868000 -69.120552062988
2550000 5868000 -72.440795898438
2551000 5868000 -75.388465881348
2552000 5868000 -77.439445495605
2553000 5868000 -79.501426696777
2554000 5868000 -81.052825927734
2555000 5868000 -80.709991455078
2556000 5868000 -79.538940429688
2557000 5868000 -77.821235656738
2558000 5868000 -75.026062011719
2559000 5868000 -72.079528808594
2560000 5868000 -68.989715576172
2561000 5868000 -64.246131896973
2562000 5868000 -58.714424133301
2563000 5868000 -53.134502410889
2564000 5868000 -47.117786407471
2565000 5868000 -40.408405303955
2566000 5868000 -34.452026367188
2567000 5868000 -30.825288772583
2568000 5868000 -28.231225967407
2569000 5868000 -26.374582290649
2570000 5868000 -25.831777572632
2571000 5868000 -25.368448257446
2572000 5868000 -24.899156570435
2573000 5868000 -25.356130599976
2574000 5868000 -26.278467178345
2575000 5868000 -27.712671279907
2576000 5868000 -30.352178573608
2577000 5868000 -33.475975036621
2578000 5868000 -36.863285064697
2579000 5868000 -39.901889801025
2580000 5868000 -42.992359161377
2581000 5868000 -46.367774963379
2582000 5868000 -49.6868019104
2583000 5868000 -52.856739044189
2584000 5868000 -55.683532714844
2585000 5868000 -57.647567749023
2586000 5868000 -59.259632110596
2587000 5868000 -60.587726593018
2588000 5868000 -61.397830963135
2589000 5868000 -62.052257537842
2590000 5868000 -62.725166320801
2591000 5868000 -63.435382843018
2592000 5868000 -64.188812255859
2593000 5868000 -65.027702331543
2594000 5868000 -65.878227233887
2595000 5868000 -66.757423400879
2596000 5868000 -67.830230712891
2597000 5868000 -69.050628662109
2598000 5868000 -70.230491638184
2599000 5868000 -71.398078918457
2600000 5868000 -72.41202545166
2601000 5868000 -73.104507446289
2602000 5868000 -73.527252197266
2603000 5868000 -73.513854980469
2604000 5868000 -73.040252685547
2605000 5868000 -72.195671081543
2606000 5868000 -71.078193664551
2607000 5868000 -69.576393127441
2608000 5868000 -67.958831787109
2609000 5868000 -66.478973388672
2610000 5868000 -64.846298217773
2611000 5868000 -63.146591186523
2612000 5868000 -61.564517974854
2613000 5868000 -60.058132171631
2614000 5868000 -58.795825958252
2615000 5868000 -57.981552124023
2616000 5868000 -57.13818359375
2617000 5868000 -56.018146514893
2618000 5868000 -54.471050262451
2619000 5868000 -52.6682472229
2366000 5869000 -234.44998168945
2367000 5869000 -233.30921936035
2368000 5869000 -232.35684204102
2369000 5869000 -231.9893951416
2370000 5869000 -231.70983886719
2371000 5869000 -231.37153625488
2372000 5869000 -230.70034790039
2373000 5869000 -229.88317871094
2374000 5869000 -228.94596862793
2375000 5869000 -227.67514038086
2376000 5869000 -226.13442993164
2377000 5869000 -224.40274047852
2378000 5869000 -222.96765136719
2379000 5869000 -221.38548278809
2380000 5869000 -219.63786315918
2381000 5869000 -217.90524291992
2382000 5869000 -215.92308044434
2383000 5869000 -213.60865783691
2384000 5869000 -210.89779663086
2385000 5869000 -207.84530639648
2386000 5869000 -204.49981689453
2387000 5869000 -201.12356567383
2388000 5869000 -197.45692443848
2389000 5869000 -193.51324462891
2390000 5869000 -189.98643493652
2391000 5869000 -186.1067199707
2392000 5869000 -181.83543395996
2393000 5869000 -177.50732421875
2394000 5869000 -172.9841003418
2395000 5869000 -168.37532043457
2396000 5869000 -164.2459564209
2397000 5869000 -160.18612670898
2398000 5869000 -156.35089111328
2399000 5869000 -152.82894897461
2400000 5869000 -149.52601623535
2401000 5869000 -146.31883239746
2402000 5869000 -142.93591308594
2403000 5869000 -139.62686157227
2404000 5869000 -136.43788146973
2405000 5869000 -133.46835327148
2406000 5869000 -130.52806091309
2407000 5869000 -127.59575653076
2408000 5869000 -125.01779937744
2409000 5869000 -122.45502471924
2410000 5869000 -120.04988098145
2411000 5869000 -118.85720062256
2412000 5869000 -117.40060424805
2413000 5869000 -115.65105438232
2414000 5869000 -114.23049926758
2415000 5869000 -112.66126251221
2416000 5869000 -111.01433563232
2417000 5869000 -110.94660186768
2418000 5869000 -110.26987457275
2419000 5869000 -108.87483215332
2420000 5869000 -107.2540435791
2421000 5869000 -105.15595245361
2422000 5869000 -102.75394439697
2423000 5869000 -101.22177886963
2424000 5869000 -99.308181762695
2425000 5869000 -97.154022216797
2426000 5869000 -95.829689025879
2427000 5869000 -94.424644470215
2428000 5869000 -92.902931213379
2429000 5869000 -91.496231079102
2430000 5869000 -90.056411743164
2431000 5869000 -88.786674499512
2432000 5869000 -88.51171875
2433000 5869000 -87.921730041504
2434000 5869000 -87.748497009277
2435000 5869000 -93.049072265625
2436000 5869000 -99.880706787109
2437000 5869000 -106.51906585693
2438000 5869000 -107.37181854248
2439000 5869000 -107.85492706299
2440000 5869000 -108.61107635498
2441000 5869000 -109.29138183594
2442000 5869000 -110.10531616211
2443000 5869000 -111.03437042236
2444000 5869000 -111.87085723877
2445000 5869000 -112.78595733643
2446000 5869000 -113.65015411377
2447000 5869000 -114.14636230469
2448000 5869000 -114.4881362915
2449000 5869000 -114.60439300537
2450000 5869000 -113.92763519287
2451000 5869000 -113.16505432129
2452000 5869000 -112.37712860107
2453000 5869000 -110.85302734375
2454000 5869000 -109.20101928711
2455000 5869000 -107.58939361572
2456000 5869000 -106.07078552246
2457000 5869000 -104.72708129883
2458000 5869000 -103.60655975342
2459000 5869000 -102.42414093018
2460000 5869000 -101.3540802002
2461000 5869000 -100.27842712402
2462000 5869000 -98.775001525879
2463000 5869000 -97.21167755127
2464000 5869000 -95.712356567383
2465000 5869000 -93.854553222656
2466000 5869000 -91.902145385742
2467000 5869000 -89.90030670166
2468000 5869000 -88.019996643066
2469000 5869000 -86.029258728027
2470000 5869000 -84.033599853516
2471000 5869000 -81.589996337891
2472000 5869000 -78.99861907959
2473000 5869000 -76.174942016602
2474000 5869000 -72.426048278809
2475000 5869000 -68.826049804688
2476000 5869000 -65.260498046875
2477000 5869000 -59.756168365479
2478000 5869000 -53.667850494385
2479000 5869000 -47.280387878418
2480000 5869000 -41.597457885742
2481000 5869000 -36.656440734863
2482000 5869000 -32.880630493164
2483000 5869000 -32.412315368652
2484000 5869000 -32.442611694336
2485000 5869000 -32.921913146973
2486000 5869000 -35.3762550354
2487000 5869000 -38.059089660645
2488000 5869000 -40.724166870117
2489000 5869000 -42.470222473145
2490000 5869000 -44.575107574463
2491000 5869000 -47.089088439941
2492000 5869000 -49.063278198242
2493000 5869000 -51.779460906982
2494000 5869000 -55.631649017334
2495000 5869000 -60.439098358154
2496000 5869000 -65.944488525391
2497000 5869000 -71.639251708984
2498000 5869000 -75.547340393066
2499000 5869000 -78.913650512695
2500000 5869000 -81.583618164063
2501000 5869000 -81.988128662109
2502000 5869000 -82.241706848145
2503000 5869000 -82.68994140625
2504000 5869000 -84.20450592041
2505000 5869000 -85.55158996582
2506000 5869000 -86.620491027832
2507000 5869000 -87.598213195801
2508000 5869000 -88.378776550293
2509000 5869000 -88.530967712402
2510000 5869000 -85.767997741699
2511000 5869000 -82.661254882813
2512000 5869000 -79.565093994141
2513000 5869000 -74.965728759766
2514000 5869000 -71.287246704102
2515000 5869000 -68.616600036621
2516000 5869000 -66.217895507813
2517000 5869000 -64.533843994141
2518000 5869000 -63.460826873779
2519000 5869000 -61.752586364746
2520000 5869000 -60.731159210205
2521000 5869000 -60.184188842773
2522000 5869000 -58.330417633057
2523000 5869000 -56.707992553711
2524000 5869000 -55.238594055176
2525000 5869000 -52.54895401001
2526000 5869000 -50.275772094727
2527000 5869000 -48.379013061523
2528000 5869000 -45.934246063232
2529000 5869000 -43.492004394531
2530000 5869000 -41.315155029297
2531000 5869000 -40.307598114014
2532000 5869000 -39.682075500488
2533000 5869000 -39.561981201172
2534000 5869000 -41.053619384766
2535000 5869000 -43.261993408203
2536000 5869000 -45.756088256836
2537000 5869000 -47.594390869141
2538000 5869000 -49.540252685547
2539000 5869000 -51.490535736084
2540000 5869000 -52.131378173828
2541000 5869000 -53.07141494751
2542000 5869000 -54.432479858398
2543000 5869000 -55.248573303223
2544000 5869000 -56.476707458496
2545000 5869000 -58.24772644043
2546000 5869000 -60.15221786499
2547000 5869000 -62.672645568848
2548000 5869000 -65.675338745117
2549000 5869000 -69.112174987793
2550000 5869000 -72.854568481445
2551000 5869000 -76.547920227051
2552000 5869000 -78.827041625977
2553000 5869000 -81.502685546875
2554000 5869000 -84.165245056152
2555000 5869000 -83.871490478516
2556000 5869000 -83.001838684082
2557000 5869000 -81.798683166504
2558000 5869000 -78.841239929199
2559000 5869000 -76.079086303711
2560000 5869000 -73.391479492188
2561000 5869000 -68.176849365234
2562000 5869000 -62.479747772217
2563000 5869000 -56.665924072266
2564000 5869000 -50.44465637207
2565000 5869000 -43.523372650146
2566000 5869000 -36.858364105225
2567000 5869000 -33.27795791626
2568000 5869000 -30.468347549438
2569000 5869000 -28.14642906189
2570000 5869000 -27.78639793396
2571000 5869000 -27.382863998413
2572000 5869000 -26.876642227173
2573000 5869000 -27.584932327271
2574000 5869000 -28.653490066528
2575000 5869000 -30.154035568237
2576000 5869000 -32.996223449707
2577000 5869000 -36.321681976318
2578000 5869000 -39.863746643066
2579000 5869000 -42.64741897583
2580000 5869000 -45.817596435547
2581000 5869000 -49.401031494141
2582000 5869000 -52.483055114746
2583000 5869000 -55.534317016602
2584000 5869000 -58.343154907227
2585000 5869000 -59.867130279541
2586000 5869000 -61.247760772705
2587000 5869000 -62.485870361328
2588000 5869000 -62.983039855957
2589000 5869000 -63.343990325928
2590000 5869000 -63.698760986328
2591000 5869000 -64.08154296875
2592000 5869000 -64.459091186523
2593000 5869000 -64.848617553711
2594000 5869000 -65.353271484375
2595000 5869000 -65.867691040039
2596000 5869000 -66.469734191895
2597000 5869000 -67.378402709961
2598000 5869000 -68.168975830078
2599000 5869000 -68.804397583008
2600000 5869000 -69.415367126465
2601000 5869000 -69.704933166504
2602000 5869000 -69.704605102539
2603000 5869000 -69.392250061035
2604000 5869000 -68.611373901367
2605000 5869000 -67.409652709961
2606000 5869000 -66.411819458008
2607000 5869000 -65.084083557129
2608000 5869000 -63.589714050293
2609000 5869000 -62.623302459717
2610000 5869000 -61.385524749756
2611000 5869000 -59.917346954346
2612000 5869000 -58.657814025879
2613000 5869000 -57.372158050537
2614000 5869000 -56.170574188232
2615000 5869000 -55.791278839111
2616000 5869000 -55.237216949463
2617000 5869000 -54.328022003174
2618000 5869000 -53.084907531738
2619000 5869000 -51.566284179688
2366000 5870000 -231.7548828125
2367000 5870000 -230.99992370605
2368000 5870000 -230.35189819336
2369000 5870000 -229.98504638672
2370000 5870000 -229.6647644043
2371000 5870000 -229.26989746094
2372000 5870000 -228.68371582031
2373000 5870000 -227.86120605469
2374000 5870000 -226.88633728027
2375000 5870000 -225.66250610352
2376000 5870000 -224.13385009766
2377000 5870000 -222.44831848145
2378000 5870000 -220.89129638672
2379000 5870000 -219.33438110352
2380000 5870000 -217.66398620605
2381000 5870000 -215.97320556641
2382000 5870000 -213.99760437012
2383000 5870000 -211.65881347656
2384000 5870000 -208.90182495117
2385000 5870000 -205.95399475098
2386000 5870000 -202.56327819824
2387000 5870000 -199.00323486328
2388000 5870000 -195.23120117188
2389000 5870000 -191.34533691406
2390000 5870000 -187.56967163086
2391000 5870000 -183.76713562012
2392000 5870000 -179.31019592285
2393000 5870000 -174.50059509277
2394000 5870000 -169.52783203125
2395000 5870000 -164.62528991699
2396000 5870000 -160.15533447266
2397000 5870000 -155.96290588379
2398000 5870000 -152.18328857422
2399000 5870000 -148.94470214844
2400000 5870000 -145.78968811035
2401000 5870000 -142.63793945313
2402000 5870000 -139.6194152832
2403000 5870000 -136.7041015625
2404000 5870000 -133.86659240723
2405000 5870000 -131.16291809082
2406000 5870000 -128.35073852539
2407000 5870000 -125.46376800537
2408000 5870000 -122.80939483643
2409000 5870000 -120.36101531982
2410000 5870000 -118.29825592041
2411000 5870000 -117.00791168213
2412000 5870000 -115.59069061279
2413000 5870000 -114.03912353516
2414000 5870000 -112.884765625
2415000 5870000 -111.88590240479
2416000 5870000 -110.93542480469
2417000 5870000 -110.49786376953
2418000 5870000 -109.76027679443
2419000 5870000 -108.52674102783
2420000 5870000 -106.88892364502
2421000 5870000 -104.97328948975
2422000 5870000 -102.92546081543
2423000 5870000 -101.1782989502
2424000 5870000 -99.335830688477
2425000 5870000 -97.468948364258
2426000 5870000 -95.939491271973
2427000 5870000 -94.447021484375
2428000 5870000 -92.927711486816
2429000 5870000 -91.431251525879
2430000 5870000 -90.033012390137
2431000 5870000 -88.998664855957
2432000 5870000 -88.592376708984
2433000 5870000 -88.033798217773
2434000 5870000 -88.67684173584
2435000 5870000 -93.652854919434
2436000 5870000 -100.71046447754
2437000 5870000 -107.08932495117
2438000 5870000 -109.36475372314
2439000 5870000 -110.22833251953
2440000 5870000 -110.82130432129
2441000 5870000 -111.30686187744
2442000 5870000 -111.81522369385
2443000 5870000 -112.37799835205
2444000 5870000 -112.9275970459
2445000 5870000 -113.53720855713
2446000 5870000 -114.11380767822
2447000 5870000 -114.47603607178
2448000 5870000 -114.66700744629
2449000 5870000 -114.57574462891
2450000 5870000 -113.92069244385
2451000 5870000 -113.06080627441
2452000 5870000 -112.13404083252
2453000 5870000 -110.69171142578
2454000 5870000 -108.97873687744
2455000 5870000 -107.22702789307
2456000 5870000 -105.52646636963
2457000 5870000 -103.86328125
2458000 5870000 -102.53081512451
2459000 5870000 -101.3044052124
2460000 5870000 -100.10964202881
2461000 5870000 -98.845611572266
2462000 5870000 -97.287170410156
2463000 5870000 -95.493423461914
2464000 5870000 -93.853225708008
2465000 5870000 -92.10871887207
2466000 5870000 -90.251884460449
2467000 5870000 -88.363746643066
2468000 5870000 -86.505256652832
2469000 5870000 -84.445877075195
2470000 5870000 -82.485740661621
2471000 5870000 -80.305473327637
2472000 5870000 -77.813049316406
2473000 5870000 -74.891708374023
2474000 5870000 -71.276245117188
2475000 5870000 -67.505561828613
2476000 5870000 -63.569019317627
2477000 5870000 -58.434394836426
2478000 5870000 -52.4944190979
2479000 5870000 -46.22970199585
2480000 5870000 -40.366764068604
2481000 5870000 -35.618671417236
2482000 5870000 -32.261657714844
2483000 5870000 -31.050012588501
2484000 5870000 -30.770627975464
2485000 5870000 -31.307893753052
2486000 5870000 -33.115585327148
2487000 5870000 -35.175224304199
2488000 5870000 -37.413471221924
2489000 5870000 -39.396701812744
2490000 5870000 -41.496799468994
2491000 5870000 -43.741989135742
2492000 5870000 -45.88049697876
2493000 5870000 -48.277877807617
2494000 5870000 -52.116737365723
2495000 5870000 -57.142456054688
2496000 5870000 -62.674243927002
2497000 5870000 -68.151916503906
2498000 5870000 -72.720069885254
2499000 5870000 -76.304000854492
2500000 5870000 -79.030479431152
2501000 5870000 -80.313552856445
2502000 5870000 -81.243377685547
2503000 5870000 -82.297409057617
2504000 5870000 -83.764007568359
2505000 5870000 -85.135620117188
2506000 5870000 -86.47102355957
2507000 5870000 -87.76683807373
2508000 5870000 -88.803924560547
2509000 5870000 -89.032302856445
2510000 5870000 -87.324333190918
2511000 5870000 -84.823616027832
2512000 5870000 -81.637382507324
2513000 5870000 -77.510932922363
2514000 5870000 -73.925109863281
2515000 5870000 -71.096885681152
2516000 5870000 -68.607872009277
2517000 5870000 -66.626777648926
2518000 5870000 -65.170471191406
2519000 5870000 -63.83861541748
2520000 5870000 -62.935386657715
2521000 5870000 -62.247673034668
2522000 5870000 -61.072788238525
2523000 5870000 -59.85099029541
2524000 5870000 -58.365894317627
2525000 5870000 -56.161067962646
2526000 5870000 -54.09797668457
2527000 5870000 -52.188556671143
2528000 5870000 -49.897529602051
2529000 5870000 -47.682197570801
2530000 5870000 -45.718700408936
2531000 5870000 -44.351226806641
2532000 5870000 -43.479961395264
2533000 5870000 -43.233852386475
2534000 5870000 -43.983074188232
2535000 5870000 -45.433609008789
2536000 5870000 -47.149005889893
2537000 5870000 -48.572875976563
2538000 5870000 -49.894763946533
2539000 5870000 -51.043769836426
2540000 5870000 -51.612743377686
2541000 5870000 -52.217586517334
2542000 5870000 -53.156101226807
2543000 5870000 -54.071857452393
2544000 5870000 -55.238185882568
2545000 5870000 -56.825386047363
2546000 5870000 -58.830520629883
2547000 5870000 -61.427516937256
2548000 5870000 -64.487800598145
2549000 5870000 -68.081321716309
2550000 5870000 -71.999206542969
2551000 5870000 -75.762115478516
2552000 5870000 -78.768058776855
2553000 5870000 -82.10383605957
2554000 5870000 -84.914421081543
2555000 5870000 -85.606414794922
2556000 5870000 -85.234199523926
2557000 5870000 -84.076065063477
2558000 5870000 -81.706916809082
2559000 5870000 -79.163261413574
2560000 5870000 -76.371963500977
2561000 5870000 -71.921669006348
2562000 5870000 -66.680763244629
2563000 5870000 -61.078777313232
2564000 5870000 -54.903373718262
2565000 5870000 -48.022983551025
2566000 5870000 -41.806533813477
2567000 5870000 -37.604961395264
2568000 5870000 -34.510078430176
2569000 5870000 -32.276885986328
2570000 5870000 -31.300607681274
2571000 5870000 -30.769945144653
2572000 5870000 -30.433195114136
2573000 5870000 -30.850423812866
2574000 5870000 -31.905656814575
2575000 5870000 -33.622859954834
2576000 5870000 -36.244338989258
2577000 5870000 -39.179424285889
2578000 5870000 -42.313293457031
2579000 5870000 -45.205112457275
2580000 5870000 -48.418117523193
2581000 5870000 -51.877742767334
2582000 5870000 -55.024188995361
2583000 5870000 -57.834465026855
2584000 5870000 -60.224502563477
2585000 5870000 -61.761024475098
2586000 5870000 -63.021705627441
2587000 5870000 -64.012565612793
2588000 5870000 -64.415367126465
2589000 5870000 -64.642120361328
2590000 5870000 -64.761848449707
2591000 5870000 -64.824066162109
2592000 5870000 -64.875755310059
2593000 5870000 -64.943687438965
2594000 5870000 -65.06078338623
2595000 5870000 -65.255554199219
2596000 5870000 -65.58610534668
2597000 5870000 -66.080223083496
2598000 5870000 -66.46305847168
2599000 5870000 -66.693603515625
2600000 5870000 -66.81184387207
2601000 5870000 -66.682464599609
2602000 5870000 -66.350791931152
2603000 5870000 -65.795974731445
2604000 5870000 -64.822593688965
2605000 5870000 -63.55778503418
2606000 5870000 -62.432312011719
2607000 5870000 -61.19002532959
2608000 5870000 -60.063896179199
2609000 5870000 -59.285400390625
2610000 5870000 -58.309925079346
2611000 5870000 -57.144813537598
2612000 5870000 -56.099670410156
2613000 5870000 -55.092376708984
2614000 5870000 -54.323635101318
2615000 5870000 -54.023544311523
2616000 5870000 -53.617336273193
2617000 5870000 -52.898368835449
2618000 5870000 -51.834339141846
2619000 5870000 -50.494464874268
2366000 5871000 -228.79989624023
2367000 5871000 -228.51274108887
2368000 5871000 -228.24610900879
2369000 5871000 -227.96092224121
2370000 5871000 -227.61524963379
2371000 5871000 -227.17953491211
2372000 5871000 -226.66711425781
2373000 5871000 -225.90454101563
2374000 5871000 -224.93194580078
2375000 5871000 -223.7287902832
2376000 5871000 -222.18263244629
2377000 5871000 -220.40881347656
2378000 5871000 -218.87196350098
2379000 5871000 -217.31005859375
2380000 5871000 -215.60458374023
2381000 5871000 -213.97344970703
2382000 5871000 -212.0439453125
2383000 5871000 -209.64942932129
2384000 5871000 -206.98110961914
2385000 5871000 -203.99893188477
2386000 5871000 -200.50523376465
2387000 5871000 -196.84518432617
2388000 5871000 -193.02806091309
2389000 5871000 -189.04739379883
2390000 5871000 -185.32942199707
2391000 5871000 -181.41334533691
2392000 5871000 -176.74867248535
2393000 5871000 -171.44270324707
2394000 5871000 -165.93327331543
2395000 5871000 -160.46492004395
2396000 5871000 -155.86976623535
2397000 5871000 -151.63340759277
2398000 5871000 -147.74407958984
2399000 5871000 -144.92965698242
2400000 5871000 -141.90682983398
2401000 5871000 -138.70266723633
2402000 5871000 -136.2377166748
2403000 5871000 -133.89022827148
2404000 5871000 -131.41555786133
2405000 5871000 -129.19647216797
2406000 5871000 -126.56960296631
2407000 5871000 -123.63008880615
2408000 5871000 -121.14176177979
2409000 5871000 -118.85035705566
2410000 5871000 -116.77165985107
2411000 5871000 -115.73123168945
2412000 5871000 -114.38583374023
2413000 5871000 -112.84339141846
2414000 5871000 -112.18544769287
2415000 5871000 -111.75542449951
2416000 5871000 -111.2640914917
2417000 5871000 -110.74444580078
2418000 5871000 -110.0153427124
2419000 5871000 -108.90223693848
2420000 5871000 -107.23696136475
2421000 5871000 -105.36643981934
2422000 5871000 -103.45329284668
2423000 5871000 -101.61103057861
2424000 5871000 -99.806900024414
2425000 5871000 -98.05451965332
2426000 5871000 -96.36994934082
2427000 5871000 -94.760566711426
2428000 5871000 -93.200866699219
2429000 5871000 -91.603157043457
2430000 5871000 -90.149795532227
2431000 5871000 -89.123970031738
2432000 5871000 -88.500617980957
2433000 5871000 -87.717224121094
2434000 5871000 -88.325553894043
2435000 5871000 -93.815803527832
2436000 5871000 -101.67156219482
2437000 5871000 -108.80559539795
2438000 5871000 -111.26964569092
2439000 5871000 -112.02883148193
2440000 5871000 -112.44338989258
2441000 5871000 -112.73509216309
2442000 5871000 -113.0327911377
2443000 5871000 -113.37423706055
2444000 5871000 -113.68328857422
2445000 5871000 -114.06113433838
2446000 5871000 -114.45011138916
2447000 5871000 -114.6522064209
2448000 5871000 -114.7289352417
2449000 5871000 -114.5559387207
2450000 5871000 -113.78128814697
2451000 5871000 -112.868309021
2452000 5871000 -111.93835449219
2453000 5871000 -110.39905548096
2454000 5871000 -108.55445098877
2455000 5871000 -106.6559677124
2456000 5871000 -104.68524932861
2457000 5871000 -102.82276916504
2458000 5871000 -101.37019348145
2459000 5871000 -100.01013946533
2460000 5871000 -98.688438415527
2461000 5871000 -97.336540222168
2462000 5871000 -95.615943908691
2463000 5871000 -93.756790161133
2464000 5871000 -92.140068054199
2465000 5871000 -90.475852966309
2466000 5871000 -88.697006225586
2467000 5871000 -86.88557434082
2468000 5871000 -85.008331298828
2469000 5871000 -83.028099060059
2470000 5871000 -81.228569030762
2471000 5871000 -79.160659790039
2472000 5871000 -76.714820861816
2473000 5871000 -73.762306213379
2474000 5871000 -70.048210144043
2475000 5871000 -66.097877502441
2476000 5871000 -61.948272705078
2477000 5871000 -56.816669464111
2478000 5871000 -50.956867218018
